t,y
5.149,6.001450982388377e-119
5.1509,2.198374736862321e-121
5.1528,7.611149679967058e-124
5.1547,2.4905879232174593e-126
5.1566,7.702940971824198e-129
5.1585,2.251719758382119e-131
5.1604,6.221214626755808e-134
5.1623,1.6245725358065994e-136
5.1642,4.009646690263107e-139
5.1661,9.353543769298594e-142
5.168,2.062288101414754e-144
5.1699,4.297595796416457e-147
5.1718,8.464569460900211e-150
5.1737,1.5757497869299736e-152
5.1756,2.77250742457818e-155
5.1775,4.6106404433175326e-158
5.1794,7.246910036387982e-161
5.1813,1.0765831082597324e-163
5.1832,1.5116293988140636e-166
5.1851,2.0060704229728958e-169
5.187,2.5162286147379745e-172
5.1889,2.9830263922779846e-175
5.1908,3.3424673340534966e-178
5.1927,3.539813035851937e-181
5.1946,3.5432072330075517e-184
5.1965,3.3520914651403573e-187
5.1984,2.9973554192139335e-190
5.2003,2.5331663119267204e-193
5.2022,2.0234488983597846e-196
5.2041,1.5276499663876748e-199
5.206,1.0900804369600048e-202
5.2079,7.35184451285181e-206
5.2098,4.686376299816553e-209
5.2117,2.8234563594853627e-212
5.2136,1.6077853898408453e-215
5.2155,8.653228123532746e-219
5.2174,4.401810126793291e-222
5.2193,2.116350203202415e-225
5.2212,9.617159970571211e-229
5.2231,4.1305627373956245e-232
5.225,1.6767745841911793e-235
5.2269,6.433439467703762e-239
5.2288,2.3330005030415913e-242
5.2307,7.996308163760065e-246
5.2326,2.590402734625303e-249
5.2345,7.931368605696555e-253
5.2364,2.2952608807367404e-256
5.2383,6.277967349036744e-260
5.2402,1.6229648997609395e-263
5.2421,3.965539488522389e-267
5.244,9.15795504579046e-271
5.2459,1.9989310435855862e-274
5.2478,4.123824693681469e-278
5.2497,8.040918383095381e-282
5.2516,1.481883935088973e-285
5.2535,2.58122464360667e-289
5.2554,4.2495260172121195e-293
5.2573,6.612386934799154e-297
5.2592,9.724764714278136e-301
5.2611,1.3517706819459217e-304
5.263,1.7759470789997664e-308
5.2649,2.20526149403e-312
5.2668,2.5881733e-316
5.2687,2.883e-320
5.2706,0.0
5.2725,0.0
5.2744,0.0
5.2763,0.0
5.2782,0.0
5.2801,0.0
5.282,0.0
5.2839,0.0
5.2858,0.0
5.2877,0.0
5.2896,0.0
5.2915,0.0
5.2934,0.0
5.2953,0.0
5.2972,0.0
5.2991,0.0
5.301,0.0
5.3029,0.0
5.3048,0.0
5.3067,0.0
5.3086,0.0
5.3105,0.0
5.3124,0.0
5.3143,0.0
5.3162,0.0
5.3181,0.0
5.32,0.0
5.3219,0.0
5.3238,0.0
5.3257,0.0
5.3276,0.0
5.3295,0.0
5.3314,0.0
5.3333,0.0
5.3352,0.0
5.3371,0.0
5.339,0.0
5.3409,0.0
5.3428,0.0
5.3447,0.0
5.3466,0.0
5.3485,0.0
5.3504,0.0
5.3523,0.0
5.3542,0.0
5.3561,0.0
5.358,0.0
5.3599,0.0
5.3618,0.0
5.3637,0.0
5.3656,0.0
5.3675,0.0
5.3694,0.0
5.3713,0.0
5.3732,0.0
5.3751,0.0
5.377,0.0
5.3789,0.0
5.3808,0.0
5.3827,0.0
5.3846,0.0
5.3865,0.0
5.3884,0.0
5.3903,0.0
5.3922,0.0
5.3941,0.0
5.396,0.0
5.3979,0.0
5.3998,0.0
5.4017,0.0
5.4036,0.0
5.4055,0.0
5.4074,0.0
5.4093,0.0
5.4112,0.0
5.4131,0.0
5.415,0.0
5.4169,0.0
5.4188,0.0
5.4207,0.0
5.4226,0.0
5.4245,0.0
5.4264,0.0
5.4283,0.0
5.4302,0.0
5.4321,0.0
5.434,0.0
5.4359,0.0
5.4378,0.0
5.4397,0.0
5.4416,0.0
5.4435,0.0
5.4454,0.0
5.4473,0.0
5.4492,0.0
5.4511,0.0
5.453,0.0
5.4549,0.0
5.4568,0.0
5.4587,0.0
5.4606,0.0
5.4625,0.0
5.4644,0.0
5.4663,0.0
5.4682,0.0
5.4701,0.0
5.472,0.0
5.4739,0.0
5.4758,0.0
5.4777,0.0
5.4796,0.0
5.4815,0.0
5.4834,0.0
5.4853,0.0
5.4872,0.0
5.4891,0.0
5.491,0.0
5.4929,0.0
5.4948,0.0
5.4967,0.0
5.4986,0.0
5.5005,0.0
5.5024,0.0
5.5043,0.0
5.5062,0.0
5.5081,0.0
5.51,0.0
5.5119,0.0
5.5138,0.0
5.5157,0.0
5.5176,0.0
5.5195,0.0
5.5214,0.0
5.5233,0.0
5.5252,0.0
5.5271,0.0
5.529,0.0
5.5309,0.0
5.5328,0.0
5.5347,0.0
5.5366,0.0
5.5385,0.0
5.5404,0.0
5.5423,0.0
5.5442,0.0
5.5461,0.0
5.548,0.0
5.5499,0.0
5.5518,0.0
5.5537,0.0
5.5556,0.0
5.5575,0.0
5.5594,0.0
5.5613,0.0
5.5632,0.0
5.5651,0.0
5.567,0.0
5.5689,0.0
5.5708,0.0
5.5727,0.0
5.5746,0.0
5.5765,0.0
5.5784,0.0
5.5803,0.0
5.5822,0.0
5.5841,0.0
5.586,0.0
5.5879,0.0
5.5898,0.0
5.5917,0.0
5.5936,0.0
5.5955,0.0
5.5974,0.0
5.5993,0.0
5.6012,0.0
5.6031,0.0
5.605,0.0
5.6069,0.0
5.6088,0.0
5.6107,0.0
5.6126,0.0
5.6145,0.0
5.6164,0.0
5.6183,0.0
5.6202,0.0
5.6221,0.0
5.624,0.0
5.6259,0.0
5.6278,0.0
5.6297,0.0
5.6316,0.0
5.6335,0.0
5.6354,0.0
5.6373,0.0
5.6392,0.0
5.6411,0.0
5.643,0.0
5.6449,0.0
5.6468,0.0
5.6487,0.0
5.6506,0.0
5.6525,0.0
5.6544,0.0
5.6563,0.0
5.6582,0.0
5.6601,0.0
5.662,0.0
5.6639,0.0
5.6658,0.0
5.6677,0.0
5.6696,0.0
5.6715,0.0
5.6734,0.0
5.6753,0.0
5.6772,0.0
5.6791,0.0
5.681,0.0
5.6829,0.0
5.6848,0.0
5.6867,0.0
5.6886,0.0
5.6905,0.0
5.6924,0.0
5.6943,0.0
5.6962,0.0
5.6981,0.0
5.7,0.0
5.7019,0.0
5.7038,0.0
5.7057,0.0
5.7076,0.0
5.7095,0.0
5.7114,0.0
5.7133,0.0
5.7152,0.0
5.7171,0.0
5.719,0.0
5.7209,0.0
5.7228,0.0
5.7247,0.0
5.7266,0.0
5.7285,0.0
5.7304,0.0
5.7323,0.0
5.7342,0.0
5.7361,0.0
5.738,0.0
5.7399,0.0
5.7418,0.0
5.7437,0.0
5.7456,0.0
5.7475,0.0
5.7494,0.0
5.7513,0.0
5.7532,0.0
5.7551,0.0
5.757,0.0
5.7589,0.0
5.7608,0.0
5.7627,0.0
5.7646,0.0
5.7665,0.0
5.7684,0.0
5.7703,0.0
5.7722,0.0
5.7741,0.0
5.776,0.0
5.7779,0.0
5.7798,0.0
5.7817,0.0
5.7836,0.0
5.7855,0.0
5.7874,0.0
5.7893,0.0
5.7912,0.0
5.7931,0.0
5.795,0.0
5.7969,0.0
5.7988,0.0
5.8007,0.0
5.8026,0.0
5.8045,0.0
5.8064,0.0
5.8083,0.0
5.8102,0.0
5.8121,0.0
5.814,0.0
5.8159,0.0
5.8178,0.0
5.8197,0.0
5.8216,0.0
5.8235,0.0
5.8254,0.0
5.8273,0.0
5.8292,0.0
5.8311,0.0
5.833,0.0
5.8349,0.0
5.8368,0.0
5.8387,0.0
5.8406,0.0
5.8425,0.0
5.8444,0.0
5.8463,0.0
5.8482,0.0
5.8501,0.0
5.852,0.0
5.8539,0.0
5.8558,0.0
5.8577,0.0
5.8596,0.0
5.8615,0.0
5.8634,0.0
5.8653,0.0
5.8672,0.0
5.8691,0.0
5.871,0.0
5.8729,0.0
5.8748,0.0
5.8767,0.0
5.8786,0.0
5.8805,0.0
5.8824,0.0
5.8843,0.0
5.8862,0.0
5.8881,0.0
5.89,0.0
5.8919,0.0
5.8938,0.0
5.8957,0.0
5.8976,0.0
5.8995,0.0
5.9014,0.0
5.9033,0.0
5.9052,0.0
5.9071,0.0
5.909,0.0
5.9109,0.0
5.9128,0.0
5.9147,0.0
5.9166,0.0
5.9185,0.0
5.9204,0.0
5.9223,0.0
5.9242,0.0
5.9261,0.0
5.928,0.0
5.9299,0.0
5.9318,0.0
5.9337,0.0
5.9356,0.0
5.9375,0.0
5.9394,0.0
5.9413,0.0
5.9432,0.0
5.9451,0.0
5.947,0.0
5.9489,0.0
5.9508,0.0
5.9527,0.0
5.9546,0.0
5.9565,0.0
5.9584,0.0
5.9603,0.0
5.9622,0.0
5.9641,0.0
5.966,0.0
5.9679,0.0
5.9698,0.0
5.9717,0.0
5.9736,0.0
5.9755,0.0
5.9774,0.0
5.9793,0.0
5.9812,0.0
5.9831,0.0
5.985,0.0
5.9869,0.0
5.9888,0.0
5.9907,0.0
5.9926,0.0
5.9945,0.0
5.9964,0.0
5.9983,0.0
6.0002,0.0
6.0021,0.0
6.004,0.0
6.0059,0.0
6.0078,0.0
6.0097,0.0
6.0116,0.0
6.0135,0.0
6.0154,0.0
6.0173,0.0
6.0192,0.0
6.0211,0.0
6.023,0.0
6.0249,0.0
6.0268,0.0
6.0287,0.0
6.0306,0.0
6.0325,0.0
6.0344,0.0
6.0363,0.0
6.0382,0.0
6.0401,0.0
6.042,0.0
6.0439,0.0
6.0458,0.0
6.0477,0.0
6.0496,0.0
6.0515,0.0
6.0534,0.0
6.0553,0.0
6.0572,0.0
6.0591,0.0
6.061,0.0
6.0629,0.0
6.0648,0.0
6.0667,0.0
6.0686,0.0
6.0705,0.0
6.0724,0.0
6.0743,0.0
6.0762,0.0
6.0781,0.0
6.08,0.0
6.0819,0.0
6.0838,0.0
6.0857,0.0
6.0876,0.0
6.0895,0.0
6.0914,0.0
6.0933,0.0
6.0952,0.0
6.0971,0.0
6.099,0.0
6.1009,0.0
6.1028,0.0
6.1047,0.0
6.1066,0.0
6.1085,0.0
6.1104,0.0
6.1123,0.0
6.1142,0.0
6.1161,0.0
6.118,0.0
6.1199,0.0
6.1218,0.0
6.1237,0.0
6.1256,0.0
6.1275,0.0
6.1294,0.0
6.1313,0.0
6.1332,0.0
6.1351,0.0
6.137,0.0
6.1389,0.0
6.1408,0.0
6.1427,0.0
6.1446,0.0
6.1465,0.0
6.1484,0.0
6.1503,0.0
6.1522,0.0
6.1541,0.0
6.156,0.0
6.1579,0.0
6.1598,0.0
6.1617,0.0
6.1636,0.0
6.1655,0.0
6.1674,0.0
6.1693,0.0
6.1712,0.0
6.1731,2.3e-322
6.175,1.816136e-318
6.1769,9.36551308e-315
6.1788,4.5940226101303e-311
6.1807,2.143655479480677e-307
6.1826,9.515183145671218e-304
6.1845,4.017719554429969e-300
6.1864,1.6137727920218436e-296
6.1883,6.166027576813248e-293
6.1902,2.2411392404611174e-289
6.1921,7.748765538775538e-286
6.194,2.548569633439957e-282
6.1959,7.973716515061304e-279
6.1978,2.3731510515659535e-275
6.1997,6.718777761631268e-272
6.2016,1.8094870258154123e-268
6.2035,4.635760326036583e-265
6.2054,1.129761520367391e-261
6.2073,2.6191048587402826e-258
6.2092,5.7758951019070265e-255
6.2111,1.2116746214493368e-251
6.213,2.4179818103879067e-248
6.2149,4.590081012872514e-245
6.2168,8.288729662387466e-242
6.2187,1.4238226695385664e-238
6.2206,2.3266129160302792e-235
6.2225,3.6165349755038625e-232
6.2244,5.347631929585427e-229
6.2263,7.521953585975269e-226
6.2282,1.006468284914507e-222
6.2301,1.2810610964822814e-219
6.232,1.551100344934727e-216
6.2339,1.7865297374519092e-213
6.2358,1.9574059681625955e-210
6.2377,2.0401019460171484e-207
6.2396,2.0226611620233047e-204
6.2415,1.9076324622131306e-201
6.2434,1.7114593026539215e-198
6.2453,1.4606250745718033e-195
6.2472,1.1857994125191843e-192
6.2491,9.157649412753003e-190
6.251,6.727552551771684e-187
6.2529,4.7014355619793533e-184
6.2548,3.1253897287054275e-181
6.2567,1.9764151600039412e-178
6.2586,1.1889195701016628e-175
6.2605,6.803416805948773e-173
6.2624,3.70341161733008e-170
6.2643,1.9176846592978837e-167
6.2662,9.44610365634733e-165
6.2681,4.4261744129995317e-162
6.27,1.9728980472330178e-159
6.2719,8.365291247295915e-157
6.2738,3.374098777453862e-154
6.2757,1.2945976739571851e-151
6.2776,4.725112527982331e-149
6.2795,1.6405512130730406e-146
6.2814,5.418358450994829e-144
6.2833,1.7023387139098165e-141
6.2852,5.087735469918578e-139
6.2871,1.4464498237686657e-136
6.289,3.91185300074302e-134
6.2909,1.0063799680606091e-131
6.2928,2.462871448039681e-129
6.2947,5.733526284880883e-127
6.2966,1.2697030857629871e-124
6.2985,2.674747841230494e-122
6.3004,5.3599880283590966e-120
6.3023,1.0217510603787799e-117
6.3042,1.8527920471414594e-115
6.3061,3.196013183484664e-113
6.308,5.244338909247858e-111
6.3099,8.186028280612083e-109
6.3118,1.215503000012548e-106
6.3137,1.7168768030421622e-104
6.3156,2.3068668809286743e-102
6.3175,2.948534669058455e-100
6.3194,3.58500896940102e-98
6.3213,4.1464320996390784e-96
6.3232,4.5620408807396306e-94
6.3251,4.774678026131143e-92
6.327,4.753673094469349e-90
6.3289,4.502096891023462e-88
6.3308,4.056025397033149e-86
6.3327,3.476056264302281e-84
6.3346,2.833826339226347e-82
6.3365,2.197657305452286e-80
6.3384,1.6212388901528166e-78
6.3403,1.1377172904843973e-76
6.3422,7.594899074085862e-75
6.3441,4.8229189008587247e-73
6.346,2.913387245974091e-71
6.3479,1.674120727822772e-69
6.3498,9.151149194510406e-68
6.3517,4.758442234899299e-66
6.3536,2.3537171439247342e-64
6.3555,1.1075007860479672e-62
6.3574,4.9571734957907486e-61
6.3593,2.1106902222932366e-59
6.3612,8.548997320514114e-58
6.3631,3.2938678177091625e-56
6.365,1.2072506738725529e-54
6.3669,4.209098114829038e-53
6.3688,1.3959856230330246e-51
6.3707,4.404261989295026e-50
6.3726,1.3217996979571505e-48
6.3745,3.7736225176718613e-47
6.3764,1.0248293734381855e-45
6.3783,2.6475549204098307e-44
6.3802,6.506369065219404e-43
6.3821,1.5210122592494835e-41
6.384,3.3824161391886317e-40
6.3859,7.155198140680401e-39
6.3878,1.439847825640851e-37
6.3897,2.7562069817373138e-36
6.3916,5.018886396995746e-35
6.3935,8.693671100079203e-34
6.3954,1.4325155656190885e-32
6.3973,2.2454107466318354e-31
6.3992,3.348054720303048e-30
6.4011,4.74886256949768e-29
6.403,6.407475566891783e-28
6.4049,8.224028744026303e-27
6.4068,1.0041129859353133e-25
6.4087,1.166220983483302e-24
6.4106,1.2884851637862031e-23
6.4125,1.3541859282440325e-22
6.4144,1.3538715880082472e-21
6.4163,1.287588103685715e-20
6.4182,1.1648680672352678e-19
6.4201,1.0024825644797703e-18
6.422,8.2068636733474e-18
6.4239,6.391133863345633e-17
6.4258,4.734552232471384e-16
6.4277,3.3364161416106396e-15
6.4296,2.236566515184584e-14
6.4315,1.4262108198399854e-13
6.4334,8.651390963133479e-13
6.4353,4.99215951170119e-12
6.4372,2.7402568506463218e-11
6.4391,1.4308509429493876e-10
6.441,7.107188257598248e-10
6.4429,3.358161265783286e-9
6.4448,1.509404290307728e-8
6.4467,6.45371697312412e-8
6.4486,2.6249108282620856e-7
6.4505,1.0155925273047838e-6
6.4524,3.7378747289169983e-6
6.4543,1.308670435898289e-5
6.4562,4.358490902823221e-5
6.4581,0.00013808366314903235
6.46,0.00041614890759668517
6.4619,0.0011930414194687993
6.4638,0.003253588224618173
6.4657,0.00844053464909513
6.4676,0.020829441715277015
6.4695,0.04889738185954073
6.4714,0.10919277059786393
6.4733,0.2319543217655049
6.4752,0.4687177012693047
6.4771,0.9009911909949588
6.479,1.6475175064749057
6.4809,2.8657601196999827
6.4828,4.741873179455084
6.4847,7.463805920824922
6.4866,11.17560503918666
6.4885,15.917763762790957
6.4904,21.567180278013414
6.4923,27.797451780057855
6.4942,34.081359148409284
6.4961,39.74926747906877
6.498,44.10031147076369
6.4999,46.543012258655914
6.5018,46.72697011684841
6.5037,44.62529074138002
6.5056,40.541031962814266
6.5075,35.03554224811214
6.5094,28.802036141812337
6.5113,22.523601862036507
6.5132,16.755322687917
6.5151,11.856815280526929
6.517,7.981483406326613
6.5189,5.110924665848898
6.5208,3.1132618331338646
6.5227,1.8039816631209338
6.5246,0.9943720153913358
6.5265,0.5213939308162218
6.5284,0.26006586529920167
6.5303,0.12339598751136899
6.5322,0.05569536137409848
6.5341,0.023913179170791964
6.536,0.009766881373466542
6.5379,0.003794676968251231
6.5398,0.0014024713986256043
6.5417,0.0004930756074881748
6.5436,0.00016490481137667045
6.5455,5.2463038396610445e-5
6.5474,1.5877197773412024e-5
6.5493,4.570824782519896e-6
6.5512,1.2517442227201736e-6
6.5531,3.2608957989382584e-7
6.555,8.080878003154507e-8
6.5569,1.9049364096723484e-8
6.5588,4.27171941387474e-9
6.5607,9.112242265015284e-10
6.5626,1.8490476381930892e-10
6.5645,3.5692029749825606e-11
6.5664,6.553822812007454e-12
6.5683,1.144770550286253e-12
6.5702,1.902140114947111e-13
6.5721,3.006539155605852e-14
6.574,4.520552602801777e-15
6.5759,6.465714047254827e-16
6.5778,8.797145263563413e-17
6.5797,1.1385899248591445e-17
6.5816,1.4018231026553527e-18
6.5835,1.6417967552630495e-19
6.5854,1.8291354904137863e-20
6.5873,1.9385306103039e-21
6.5892,1.9543383453852278e-22
6.5911,1.874248391413794e-23
6.593,1.7098375234447764e-24
6.5949,1.4838255469528823e-25
6.5968,1.2249296519299663e-26
6.5987,9.61921772593101e-28
6.6006,7.185693112899764e-29
6.6025,5.106200682093236e-30
6.6044,3.451655127217069e-31
6.6063,2.2195105683698082e-32
6.6082,1.3576484914562444e-33
6.6101,7.899830423166086e-35
6.612,4.3726880914941665e-36
6.6139,2.3023934126603414e-37
6.6158,1.1532165641408429e-38
6.6177,5.494681363890746e-40
6.6196,2.4904306766071173e-41
6.6215,1.0737587233575019e-42
6.6234,4.403918329277732e-44
6.6253,1.718193655417286e-45
6.6272,6.376836310869838e-47
6.6291,2.2513277811190294e-48
6.631,7.560882611619081e-50
6.6329,2.41549734019322e-51
6.6348,7.3407584757999835e-53
6.6367,2.1221477149100638e-54
6.6386,5.8359369156858655e-56
6.6405,1.526672457112217e-57
6.6424,3.799106390254947e-59
6.6443,8.993264038911468e-61
6.6462,2.0251329332471172e-62
6.6481,4.338004835029079e-64
6.65,8.839482299977456e-66
6.6519,1.7134203976719685e-67
6.6538,3.15937617149414e-69
6.6557,5.541649415399506e-71
6.6576,9.246493307607735e-73
6.6595,1.467625927229824e-74
6.6614,2.215919578238995e-76
6.6633,3.1826795760613316e-78
6.6652,4.348426594122693e-80
6.6671,5.651603331899085e-82
6.669,6.987334030280759e-84
6.6709,8.217725710784315e-86
6.6728,9.193737104998087e-88
6.6747,9.784369020223665e-90
6.6766,9.90544224728234e-92
6.6785,9.539271728287897e-94
6.6804,8.738902079782377e-96
6.6823,7.615507139070563e-98
6.6842,6.31307704496131e-100
6.6861,4.97832967195532e-102
6.688,3.7344488856828284e-104
6.6899,2.6648311089737486e-106
6.6918,1.8088941869633985e-108
6.6937,1.1680379140048043e-110
6.6956,7.174654964548614e-113
6.6975,4.192232919914449e-115
6.6994,2.3301833303013502e-117
6.7013,1.2320691449380531e-119
6.7032,6.196984008191126e-122
6.7051,2.965008704558741e-124
6.707,1.349496844369804e-126
6.7089,5.842760403868352e-129
6.7108,2.4063820803946674e-131
6.7127,9.42782246429923e-134
6.7146,3.51365009203227e-136
6.7165,1.2456783820132489e-138
6.7184,4.2010093548945335e-141
6.7203,1.347726205793346e-143
6.7222,4.112917525607786e-146
6.7241,1.1939843438064874e-148
6.726,3.297217276320264e-151
6.7279,8.66157369339312e-154
6.7298,2.1644439612965798e-156
6.7317,5.145128087620974e-159
6.7336,1.1634462902663393e-161
6.7355,2.502630832365936e-164
6.7374,5.1209147469455345e-167
6.7393,9.967783674188367e-170
6.7412,1.8456526301800008e-172
6.7431,3.2508851833601023e-175
6.745,5.446952646007529e-178
6.7469,8.681721931933494e-181
6.7488,1.3163108073489873e-183
6.7507,1.898503166241271e-186
6.7526,2.6047407709867835e-189
6.7545,3.3995230757379185e-192
6.7564,4.220576557866206e-195
6.7583,4.984549058980532e-198
6.7602,5.599899984957954e-201
6.7621,5.984597814523964e-204
6.764,6.084010741983688e-207
6.7659,5.883628975542879e-210
6.7678,5.412537114929247e-213
6.7697,4.736491913036026e-216
6.7716,3.942875066191595e-219
6.7735,3.122263382665882e-222
6.7754,2.3519406517041757e-225
6.7773,1.68532430860133e-228
6.7792,1.1487907094163065e-231
6.7811,7.449011551339952e-235
6.783,4.594694962023975e-238
6.7849,2.695969807115236e-241
6.7868,1.5047822764502345e-244
6.7887,7.989739396784947e-248
6.7906,4.0354490098552425e-251
6.7925,1.9388821731722176e-254
6.7944,8.86158228363919e-258
6.7963,3.852755372355672e-261
6.7982,1.5934259965731875e-264
6.8001,6.268919100978453e-268
6.802,2.3461389836244693e-271
6.8039,8.352473562647129e-275
6.8058,2.828634193107527e-278
6.8077,9.112525728790588e-282
6.8096,2.792550602857423e-285
6.8115,8.140735399455124e-289
6.8134,2.2574936105679296e-292
6.8153,5.955109122798228e-296
6.8172,1.4943530750990573e-299
6.8191,3.567114276005004e-303
6.821,8.099927413274749e-307
6.8229,1.7496272527841e-310
6.8248,3.5950939607e-314
6.8267,7.027096e-318
6.8286,1.393e-321
6.8305,0.0
6.8324,0.0
6.8343,0.0
6.8362,0.0
6.8381,0.0
6.84,0.0
6.8419,0.0
6.8438,0.0
6.8457,0.0
6.8476,0.0
6.8495,0.0
6.8514,0.0
6.8533,0.0
6.8552,0.0
6.8571,0.0
6.859,0.0
6.8609,0.0
6.8628,0.0
6.8647,0.0
6.8666,0.0
6.8685,0.0
6.8704,0.0
6.8723,0.0
6.8742,0.0
6.8761,0.0
6.878,0.0
6.8799,0.0
6.8818,0.0
6.8837,0.0
6.8856,0.0
6.8875,0.0
6.8894,0.0
6.8913,0.0
6.8932,0.0
6.8951,0.0
6.897,0.0
6.8989,0.0
6.9008,0.0
6.9027,0.0
6.9046,0.0
6.9065,0.0
6.9084,0.0
6.9103,0.0
6.9122,0.0
6.9141,0.0
6.916,0.0
6.9179,0.0
6.9198,0.0
6.9217,0.0
6.9236,0.0
6.9255,0.0
6.9274,0.0
6.9293,0.0
6.9312,0.0
6.9331,0.0
6.935,0.0
6.9369,0.0
6.9388,0.0
6.9407,0.0
6.9426,0.0
6.9445,0.0
6.9464,0.0
6.9483,0.0
6.9502,0.0
6.9521,0.0
6.954,0.0
6.9559,0.0
6.9578,0.0
6.9597,0.0
6.9616,0.0
6.9635,0.0
6.9654,0.0
6.9673,0.0
6.9692,0.0
6.9711,0.0
6.973,0.0
6.9749,0.0
6.9768,0.0
6.9787,0.0
6.9806,0.0
6.9825,0.0
6.9844,0.0
6.9863,0.0
6.9882,0.0
6.9901,0.0
6.992,0.0
6.9939,0.0
6.9958,0.0
6.9977,0.0
6.9996,0.0
7.0015,0.0
7.0034,0.0
7.0053,0.0
7.0072,0.0
7.0091,0.0
7.011,0.0
7.0129,0.0
7.0148,0.0
7.0167,0.0
7.0186,0.0
7.0205,0.0
7.0224,0.0
7.0243,0.0
7.0262,0.0
7.0281,0.0
7.03,0.0
7.0319,0.0
7.0338,0.0
7.0357,0.0
7.0376,0.0
7.0395,0.0
7.0414,0.0
7.0433,0.0
7.0452,0.0
7.0471,0.0
7.049,0.0
7.0509,0.0
7.0528,0.0
7.0547,0.0
7.0566,0.0
7.0585,0.0
7.0604,0.0
7.0623,0.0
7.0642,0.0
7.0661,0.0
7.068,0.0
7.0699,0.0
7.0718,0.0
7.0737,0.0
7.0756,0.0
7.0775,0.0
7.0794,0.0
7.0813,0.0
7.0832,0.0
7.0851,0.0
7.087,0.0
7.0889,0.0
7.0908,0.0
7.0927,0.0
7.0946,0.0
7.0965,0.0
7.0984,0.0
7.1003,0.0
7.1022,0.0
7.1041,0.0
7.106,0.0
7.1079,0.0
7.1098,0.0
7.1117,0.0
7.1136,0.0
7.1155,0.0
7.1174,0.0
7.1193,0.0
7.1212,0.0
7.1231,0.0
7.125,0.0
7.1269,0.0
7.1288,0.0
7.1307,0.0
7.1326,0.0
7.1345,0.0
7.1364,0.0
7.1383,0.0
7.1402,0.0
7.1421,0.0
7.144,0.0
7.1459,0.0
7.1478,0.0
7.1497,0.0
7.1516,0.0
7.1535,0.0
7.1554,0.0
7.1573,0.0
7.1592,0.0
7.1611,0.0
7.163,0.0
7.1649,0.0
7.1668,0.0
7.1687,0.0
7.1706,0.0
7.1725,0.0
7.1744,0.0
7.1763,0.0
7.1782,0.0
7.1801,0.0
7.182,0.0
7.1839,0.0
7.1858,0.0
7.1877,0.0
7.1896,0.0
7.1915,0.0
7.1934,0.0
7.1953,0.0
7.1972,0.0
7.1991,0.0
7.201,0.0
7.2029,0.0
7.2048,0.0
7.2067,0.0
7.2086,0.0
7.2105,0.0
7.2124,0.0
7.2143,0.0
7.2162,0.0
7.2181,0.0
7.22,0.0
7.2219,0.0
7.2238,0.0
7.2257,0.0
7.2276,0.0
7.2295,0.0
7.2314,0.0
7.2333,0.0
7.2352,0.0
7.2371,0.0
7.239,0.0
7.2409,0.0
7.2428,0.0
7.2447,0.0
7.2466,0.0
7.2485,0.0
7.2504,0.0
7.2523,0.0
7.2542,0.0
7.2561,0.0
7.258,0.0
7.2599,0.0
7.2618,0.0
7.2637,0.0
7.2656,0.0
7.2675,0.0
7.2694,0.0
7.2713,0.0
7.2732,0.0
7.2751,0.0
7.277,0.0
7.2789,0.0
7.2808,0.0
7.2827,0.0
7.2846,0.0
7.2865,0.0
7.2884,0.0
7.2903,0.0
7.2922,0.0
7.2941,0.0
7.296,0.0
7.2979,0.0
7.2998,0.0
7.3017,0.0
7.3036,0.0
7.3055,0.0
7.3074,0.0
7.3093,0.0
7.3112,0.0
7.3131,0.0
7.315,0.0
7.3169,0.0
7.3188,0.0
7.3207,0.0
7.3226,0.0
7.3245,0.0
7.3264,0.0
7.3283,0.0
7.3302,0.0
7.3321,0.0
7.334,0.0
7.3359,0.0
7.3378,0.0
7.3397,0.0
7.3416,0.0
7.3435,0.0
7.3454,0.0
7.3473,0.0
7.3492,0.0
7.3511,0.0
7.353,0.0
7.3549,0.0
7.3568,0.0
7.3587,0.0
7.3606,0.0
7.3625,0.0
7.3644,0.0
7.3663,0.0
7.3682,0.0
7.3701,0.0
7.372,0.0
7.3739,0.0
7.3758,0.0
7.3777,0.0
7.3796,0.0
7.3815,0.0
7.3834,0.0
7.3853,0.0
7.3872,0.0
7.3891,0.0
7.391,0.0
7.3929,0.0
7.3948,0.0
7.3967,0.0
7.3986,0.0
7.4005,0.0
7.4024,0.0
7.4043,0.0
7.4062,0.0
7.4081,0.0
7.41,0.0
7.4119,0.0
7.4138,0.0
7.4157,0.0
7.4176,0.0
7.4195,0.0
7.4214,0.0
7.4233,0.0
7.4252,0.0
7.4271,0.0
7.429,0.0
7.4309,0.0
7.4328,0.0
7.4347,0.0
7.4366,0.0
7.4385,0.0
7.4404,0.0
7.4423,0.0
7.4442,0.0
7.4461,0.0
7.448,0.0
7.4499,0.0
7.4518,0.0
7.4537,0.0
7.4556,0.0
7.4575,0.0
7.4594,0.0
7.4613,0.0
7.4632,0.0
7.4651,0.0
7.467,0.0
7.4689,0.0
7.4708,0.0
7.4727,0.0
7.4746,0.0
7.4765,0.0
7.4784,0.0
7.4803,0.0
7.4822,0.0
7.4841,0.0
7.486,0.0
7.4879,0.0
7.4898,0.0
7.4917,0.0
7.4936,0.0
7.4955,0.0
7.4974,0.0
7.4993,0.0
7.5012,0.0
7.5031,0.0
7.505,0.0
7.5069,0.0
7.5088,0.0
7.5107,0.0
7.5126,0.0
7.5145,0.0
7.5164,0.0
